request_rate,unique_endpoint_count,method_ratio,avg_payload_size,error_rate,repeated_parameter_ratio,user_agent_entropy,avg_response_time,max_response_time,is_anomalous
10.0,7,2.6666666666666665,52.4,0.0,0.8,-0.0,210.4,232,1
10.0,3,1.2,31.1,0.0,0.5,-0.0,209.1,216,1
10.0,4,1.0,17.1,0.0,0.6,-0.0,207.4,213,1
10.0,3,0.8333333333333334,20.8,0.0,0.6,-0.0,206.6,209,1
10.0,6,1.75,33.0,0.0,0.7,-0.0,208.6,231,1
10.0,5,1.75,78.8,0.0,0.6,-0.0,215.1,232,1
10.0,3,0.8333333333333334,48.8,0.0,0.6,-0.0,208.2,213,1
10.0,4,1.2,17.4,0.0,0.6,-0.0,207.5,217,1
10.0,3,1.2,87.6,0.0,0.5,-0.0,216.8,238,1
10.0,5,1.2,83.2,0.0,0.6,-0.0,213.6,233,1
10.0,5,1.2,74.7,0.0,0.7,-0.0,210.0,233,1
10.0,3,0.8333333333333334,34.5,0.0,0.5,-0.0,209.4,215,1
10.0,5,1.2,16.9,0.0,0.6,-0.0,207.0,214,1
10.0,2,0.8333333333333334,62.7,0.0,0.5,-0.0,211.4,231,1
10.0,6,1.75,41.2,0.0,0.7,-0.0,209.5,237,1
10.0,3,1.2,62.7,0.0,0.5,-0.0,212.1,229,1
10.0,3,0.8333333333333334,39.3,0.0,0.6,-0.0,209.0,219,1
10.0,3,0.8333333333333334,10.7,0.0,0.5,-0.0,206.7,210,1
10.0,4,1.0,84.7,0.0,0.6,-0.0,211.1,232,1
10.0,5,1.75,86.1,0.0,0.7,-0.0,213.5,238,1
10.0,6,1.75,20.8,0.0,0.7,-0.0,207.2,213,1
10.0,5,1.2,14.2,0.0,0.6,-0.0,207.4,212,1
10.0,2,1.0,77.4,0.0,0.5,-0.0,213.1,230,1
10.0,3,0.8333333333333334,60.0,0.0,0.6,-0.0,208.8,229,1
10.0,4,1.5,104.8,0.0,0.7,-0.0,212.8,236,1
10.0,4,1.2,31.0,0.0,0.5,-0.0,209.1,215,1
10.0,5,1.2,16.9,0.0,0.6,-0.0,207.6,214,1
10.0,2,0.8333333333333334,56.3,0.0,0.5,-0.0,213.0,240,1
10.0,5,1.2,65.8,0.0,0.7,-0.0,209.4,234,1
10.0,3,1.2,97.1,0.0,0.6,-0.0,215.1,230,1
10.0,5,1.75,25.0,0.0,0.6,-0.0,208.3,216,1
10.0,6,1.2,12.6,0.0,0.7,-0.0,206.2,209,1
10.0,4,1.0,38.5,0.0,0.6,-0.0,208.5,229,1
10.0,5,1.75,78.7,0.0,0.7,-0.0,213.3,234,1
10.0,4,1.2,27.3,0.0,0.6,-0.0,208.1,213,1
10.0,3,1.0,10.6,0.0,0.6,-0.0,206.3,209,1
10.0,3,1.2,45.4,0.0,0.5,-0.0,212.7,233,1
10.0,6,1.2,60.9,0.0,0.7,-0.0,208.6,230,1
10.0,7,2.6666666666666665,48.8,0.0,0.8,-0.0,210.0,230,1
10.0,3,1.2,37.8,0.0,0.6,-0.0,209.3,220,1
10.0,5,1.2,18.5,0.0,0.6,-0.0,207.1,213,1
10.0,4,1.0,64.0,0.0,0.6,-0.0,209.1,232,1
10.0,6,1.75,36.9,0.0,0.7,-0.0,209.1,232,1
10.0,4,1.75,87.8,0.0,0.6,-0.0,216.3,238,1
10.0,8,2.6666666666666665,35.5,0.0,0.8,-0.0,207.2,218,1
10.0,2,0.8333333333333334,50.7,0.0,0.5,-0.0,209.9,220,1
10.0,4,0.8333333333333334,27.9,0.0,0.5,-0.0,208.7,217,1
10.0,3,0.8333333333333334,96.8,0.0,0.6,-0.0,214.1,239,1
10.0,5,1.75,9.9,0.0,0.6,-0.0,208.9,230,1
10.0,4,1.0,92.6,0.0,0.6,-0.0,211.9,234,1
10.0,3,0.6666666666666666,24.7,0.0,0.6,-0.0,207.5,213,1
10.0,3,1.2,66.2,0.0,0.5,-0.0,214.8,237,1
10.0,7,1.75,30.1,0.0,0.7,-0.0,214.1,288,1
10.0,4,1.2,162.0,0.0,0.7,-0.0,213.8,233,1
10.0,3,1.2,34.7,0.0,0.6,-0.0,208.7,218,1
10.0,3,1.2,25.4,0.0,0.5,-0.0,208.6,217,1
10.0,6,1.2,29.3,0.0,0.6,-0.0,210.8,229,1
10.0,6,1.2,81.5,0.0,0.6,-0.0,212.7,237,1
10.0,6,1.75,63.7,0.0,0.7,-0.0,211.8,233,1
10.0,3,1.0,30.3,0.0,0.6,-0.0,208.4,217,1
10.0,3,1.2,15.4,0.0,0.5,-0.0,206.9,210,1
10.0,5,1.2,85.5,0.0,0.6,-0.0,213.5,237,1
10.0,5,1.2,77.8,0.0,0.7,-0.0,212.3,233,1
10.0,6,1.75,20.6,0.0,0.6,-0.0,207.8,213,1
10.0,5,1.2,12.5,0.0,0.6,-0.0,207.1,211,1
10.0,4,1.2,48.3,0.0,0.6,-0.0,212.2,236,1
10.0,5,1.2,60.5,0.0,0.7,-0.0,208.8,231,1
10.0,5,1.75,78.8,0.0,0.7,-0.0,213.4,232,1
10.0,4,1.2,32.8,0.0,0.6,-0.0,208.5,218,1
10.0,4,1.2,6.8,0.0,0.6,-0.0,206.6,209,1
10.0,4,1.2,57.4,0.0,0.6,-0.0,211.0,230,1
10.0,8,4.0,49.1,0.0,0.8,-0.0,210.9,231,1
10.0,5,1.2,86.9,0.0,0.7,-0.0,211.4,231,1
10.0,3,1.0,28.7,0.0,0.5,-0.0,208.1,213,1
10.0,4,0.8333333333333334,23.9,0.0,0.6,-0.0,207.7,217,1
10.0,6,1.75,57.1,0.0,0.6,-0.0,213.2,237,1
10.0,6,1.75,72.8,0.0,0.8,-0.0,210.5,230,1
10.0,5,1.75,27.1,0.0,0.7,-0.0,208.3,217,1
10.0,5,1.5,14.9,0.0,0.6,-0.0,207.2,212,1
10.0,5,1.2,25.2,0.0,0.6,-0.0,208.5,218,1
10.0,4,1.2,96.3,0.0,0.6,-0.0,215.2,239,1
10.0,4,1.2,147.7,0.0,0.6,-0.0,220.3,269,1
10.0,2,0.8333333333333334,35.4,0.0,0.5,-0.0,209.2,214,1
10.0,3,1.0,12.1,0.0,0.6,-0.0,206.7,211,1
10.0,2,1.0,24.4,0.0,0.5,-0.0,209.9,232,1
10.0,5,1.2,81.0,0.0,0.7,-0.0,210.3,232,1
10.0,3,1.2,115.3,0.0,0.6,-0.0,217.4,237,1
10.0,3,1.2,32.3,0.0,0.5,-0.0,209.6,219,1
10.0,3,0.8333333333333334,21.1,0.0,0.6,-0.0,207.0,212,1
10.0,3,1.2,18.7,0.0,0.5,-0.0,207.7,215,1
10.0,3,0.8333333333333334,103.3,0.0,0.6,-0.0,215.4,241,1
10.0,7,2.6666666666666665,9.9,0.0,0.7,-0.0,210.0,241,1
10.0,4,1.2,117.2,0.0,0.7,-0.0,213.0,235,1
10.0,5,1.75,27.9,0.0,0.6,-0.0,208.6,219,1
10.0,5,0.8333333333333334,20.5,0.0,0.6,-0.0,206.8,212,1
10.0,2,1.0,122.2,0.0,0.5,-0.0,217.5,240,1
10.0,5,1.2,64.5,0.0,0.6,-0.0,211.8,237,1
10.0,6,1.75,82.2,0.0,0.8,-0.0,211.0,232,1
10.0,4,1.2,28.2,0.0,0.5,-0.0,208.4,213,1
10.0,3,0.8333333333333334,32.4,0.0,0.6,-0.0,208.6,226,1
10.0,2,0.8333333333333334,83.7,0.0,0.5,-0.0,213.6,238,1
10.0,4,1.2,45.6,0.0,0.6,-0.0,209.7,232,1
10.0,3,1.2,111.6,0.0,0.6,-0.0,216.5,236,1
10.0,5,1.75,25.6,0.0,0.6,-0.0,208.5,217,1
10.0,4,0.8333333333333334,19.8,0.0,0.6,-0.0,207.2,213,1
10.0,4,1.2,68.0,0.0,0.6,-0.0,212.2,239,1
10.0,4,1.2,174.9,0.0,0.6,-0.0,222.4,288,1
10.0,7,2.6666666666666665,52.8,0.0,0.7,-0.0,211.0,232,1
10.0,4,0.8333333333333334,21.1,0.0,0.6,-0.0,207.1,213,1
10.0,3,1.0,26.4,0.0,0.6,-0.0,207.7,216,1
10.0,7,2.3333333333333335,56.5,0.0,0.8,-0.0,211.2,236,1
10.0,3,1.2,95.4,0.0,0.5,-0.0,215.5,238,1
10.0,2,0.8333333333333334,47.3,0.0,0.5,-0.0,210.3,220,1
10.0,4,0.8333333333333334,23.1,0.0,0.6,-0.0,207.5,214,1
10.0,2,0.8333333333333334,108.7,0.0,0.5,-0.0,216.1,240,1
10.0,8,2.3333333333333335,61.8,0.0,0.8,-0.0,209.0,234,1
10.0,3,1.2,118.0,0.0,0.6,-0.0,216.9,242,1
10.0,4,1.2,38.0,0.0,0.6,-0.0,209.6,218,1
10.0,4,1.0,25.2,0.0,0.6,-0.0,208.3,216,1
10.0,2,0.8333333333333334,31.9,0.0,0.5,-0.0,208.3,218,1
10.0,8,2.6666666666666665,26.1,0.0,0.7,-0.0,210.4,230,1
10.0,2,0.8333333333333334,104.0,0.0,0.5,-0.0,213.9,230,1
10.0,4,0.8333333333333334,27.2,0.0,0.6,-0.0,207.7,213,1
10.0,6,1.75,22.3,0.0,0.7,-0.0,207.8,220,1
10.0,4,1.2,62.8,0.0,0.6,-0.0,211.5,235,1
10.0,6,1.75,49.3,0.0,0.7,-0.0,210.1,229,1
10.0,7,2.6666666666666665,50.3,0.0,0.8,-0.0,210.7,231,1
10.0,3,0.8,34.0,0.0,0.6,-0.0,207.8,213,1
10.0,6,1.75,26.2,0.0,0.7,-0.0,208.1,217,1
10.0,3,1.2,77.0,0.0,0.5,-0.0,215.6,247,1
10.0,5,1.2,56.2,0.0,0.7,-0.0,208.2,232,1
10.0,3,1.2,103.9,0.0,0.6,-0.0,216.3,235,1
10.0,6,1.75,20.5,0.0,0.7,-0.0,207.3,213,1
10.0,6,1.75,20.4,0.0,0.6,-0.0,209.0,217,1
10.0,2,0.8333333333333334,65.5,0.0,0.5,-0.0,213.2,240,1
10.0,5,1.2,98.5,0.0,0.6,-0.0,215.4,233,1
10.0,5,1.0,56.0,0.0,0.7,-0.0,207.7,213,1
10.0,4,1.2,16.2,0.0,0.6,-0.0,207.6,214,1
10.0,5,1.75,23.0,0.0,0.7,-0.0,207.8,217,1
10.0,3,1.0,70.3,0.0,0.5,-0.0,212.0,236,1
10.0,8,2.6666666666666665,29.3,0.0,0.7,-0.0,212.5,233,1
10.0,7,1.75,95.6,0.0,0.8,-0.0,211.9,267,1
10.0,3,0.8333333333333334,43.0,0.0,0.5,-0.0,210.2,228,1
10.0,5,1.75,17.6,0.0,0.6,-0.0,207.3,216,1
10.0,3,0.8333333333333334,89.6,0.0,0.6,-0.0,213.5,235,1
10.0,7,2.6666666666666665,24.7,0.0,0.7,-0.0,210.0,228,1
10.0,4,0.8333333333333334,66.1,0.0,0.6,-0.0,210.0,221,1
10.0,4,1.2,18.7,0.0,0.5,-0.0,208.4,214,1
10.0,3,0.8333333333333334,21.1,0.0,0.6,-0.0,206.5,209,1
10.0,3,1.2,101.2,0.0,0.6,-0.0,215.6,233,1
10.0,7,2.6666666666666665,50.6,0.0,0.8,-0.0,210.5,231,1
10.0,7,4.0,18.4,0.0,0.8,-0.0,208.6,218,1
10.0,3,0.8333333333333334,38.9,0.0,0.6,-0.0,208.1,212,1
10.0,3,1.0,18.4,0.0,0.6,-0.0,207.6,214,1
10.0,6,1.75,34.0,0.0,0.6,-0.0,211.2,232,1
10.0,6,1.2,71.1,0.0,0.7,-0.0,209.5,236,1
10.0,5,1.75,63.9,0.0,0.6,-0.0,212.2,235,1
10.0,4,0.8333333333333334,31.6,0.0,0.6,-0.0,208.0,215,1
10.0,4,1.2,20.9,0.0,0.5,-0.0,208.7,216,1
10.0,4,1.2,45.3,0.0,0.6,-0.0,211.3,234,1
10.0,4,1.0,63.8,0.0,0.7,-0.0,208.5,232,1
10.0,3,1.2,104.8,0.0,0.6,-0.0,216.2,237,1
10.0,5,1.75,26.6,0.0,0.6,-0.0,208.5,217,1
10.0,3,0.8333333333333334,22.7,0.0,0.6,-0.0,207.7,212,1
10.0,3,1.0,24.1,0.0,0.6,-0.0,207.5,215,1
10.0,3,1.2,89.6,0.0,0.5,-0.0,216.8,239,1
10.0,7,1.75,29.0,0.0,0.7,-0.0,208.0,231,1
10.0,4,1.2,66.1,0.0,0.6,-0.0,210.2,231,1
10.0,3,0.8333333333333334,37.7,0.0,0.6,-0.0,208.8,216,1
10.0,5,1.0,15.4,0.0,0.6,-0.0,206.5,212,1
10.0,3,1.0,71.8,0.0,0.6,-0.0,209.9,233,1
10.0,7,2.6666666666666665,35.5,0.0,0.7,-0.0,211.8,239,1
10.0,4,1.2,101.9,0.0,0.6,-0.0,213.4,236,1
10.0,3,0.8333333333333334,28.8,0.0,0.5,-0.0,213.6,263,1
10.0,5,1.2,68.1,0.0,0.6,-0.0,207.4,213,1
10.0,5,1.2,55.8,0.0,0.6,-0.0,210.6,228,1
10.0,3,0.8333333333333334,105.6,0.0,0.6,-0.0,215.7,232,1
10.0,6,2.3333333333333335,22.9,0.0,0.8,-0.0,206.5,213,1
10.0,5,1.2,16.0,0.0,0.6,-0.0,207.6,213,1
10.0,3,1.2,31.8,0.0,0.5,-0.0,208.9,217,1
10.0,4,0.8333333333333334,65.0,0.0,0.6,-0.0,211.5,233,1
10.0,5,1.75,72.8,0.0,0.6,-0.0,213.6,231,1
10.0,3,0.6666666666666666,40.6,0.0,0.6,-0.0,208.9,219,1
10.0,5,1.2,15.8,0.0,0.6,-0.0,207.3,215,1
10.0,2,0.8333333333333334,84.6,0.0,0.5,-0.0,213.7,233,1
10.0,4,1.5,19.3,0.0,0.7,-0.0,206.7,214,1
10.0,7,2.6666666666666665,52.4,0.0,0.7,-0.0,212.0,232,1
10.0,2,0.6666666666666666,47.1,0.0,0.6,-0.0,208.2,213,1
10.0,2,0.8333333333333334,28.4,0.0,0.5,-0.0,209.0,215,1
10.0,5,1.75,12.3,0.0,0.6,-0.0,206.8,210,1
10.0,5,1.2,86.8,0.0,0.6,-0.0,213.5,240,1
10.0,4,1.2,34.6,0.0,0.6,-0.0,210.7,230,1
10.0,4,0.8333333333333334,51.3,0.0,0.6,-0.0,207.7,212,1
10.0,5,1.2,17.4,0.0,0.6,-0.0,207.1,215,1
10.0,4,1.2,12.8,0.0,0.5,-0.0,209.2,230,1
10.0,5,1.2,51.7,0.0,0.7,-0.0,208.3,230,1
10.0,6,2.3333333333333335,74.4,0.0,0.8,-0.0,210.1,230,1
10.0,4,1.5,33.6,0.0,0.6,-0.0,208.5,217,1
10.0,5,1.2,18.3,0.0,0.6,-0.0,207.6,213,1
10.0,2,0.8333333333333334,27.0,0.0,0.5,-0.0,207.4,212,1
10.0,3,0.8333333333333334,106.5,0.0,0.6,-0.0,215.6,235,1
10.0,5,1.75,12.1,0.0,0.7,-0.0,206.7,211,1
10.0,5,1.75,77.2,0.0,0.7,-0.0,213.7,232,1
10.0,5,1.75,29.6,0.0,0.7,-0.0,208.1,220,1
10.0,2,0.8333333333333334,42.4,0.0,0.5,-0.0,210.2,220,1
10.0,6,1.75,20.3,0.0,0.7,-0.0,207.6,214,1
10.0,3,1.0,60.9,0.0,0.5,-0.0,211.3,231,1
10.0,8,2.6666666666666665,26.8,0.0,0.8,-0.0,210.5,230,1
10.0,8,2.6666666666666665,31.8,0.0,0.8,-0.0,206.4,212,1
10.0,4,0.8333333333333334,37.4,0.0,0.6,-0.0,209.2,223,1
10.0,4,1.2,17.7,0.0,0.5,-0.0,207.9,215,1
10.0,3,0.8333333333333334,124.4,0.0,0.5,-0.0,217.4,239,1
10.0,5,1.2,75.6,0.0,0.7,-0.0,212.6,231,1
10.0,5,1.75,78.2,0.0,0.6,-0.0,213.5,269,1
10.0,3,0.8333333333333334,23.3,0.0,0.6,-0.0,207.9,212,1
10.0,3,1.2,26.3,0.0,0.5,-0.0,208.2,215,1
10.0,3,0.8333333333333334,89.7,0.0,0.5,-0.0,213.9,244,1
10.0,9,2.6666666666666665,34.7,0.0,0.9,-0.0,208.5,238,1
10.0,7,2.6666666666666665,51.2,0.0,0.7,-0.0,212.8,231,1
10.0,3,0.8333333333333334,59.0,0.0,0.6,-0.0,208.8,219,1
10.0,2,0.8333333333333334,74.8,0.0,0.5,-0.0,213.5,263,1
10.0,4,1.2,15.2,0.0,0.5,-0.0,209.1,230,1
10.0,2,0.8333333333333334,86.9,0.0,0.5,-0.0,211.7,232,1
10.0,8,2.6666666666666665,28.3,0.0,0.8,-0.0,211.4,241,1
10.0,3,0.6666666666666666,106.2,0.0,0.6,-0.0,211.7,232,1
10.0,3,1.2,33.0,0.0,0.5,-0.0,210.4,218,1
10.0,5,1.2,22.5,0.0,0.6,-0.0,207.3,213,1
10.0,3,0.8333333333333334,77.5,0.0,0.5,-0.0,212.7,243,1
10.0,7,1.75,57.9,0.0,0.7,-0.0,211.7,237,1
10.0,4,1.5,31.5,0.0,0.6,-0.0,209.1,218,1
10.0,5,1.2,27.1,0.0,0.6,-0.0,207.4,213,1
10.0,4,0.8333333333333334,45.9,0.0,0.6,-0.0,209.7,231,1
10.0,6,1.75,27.5,0.0,0.7,-0.0,207.9,230,1
10.0,4,1.2,69.6,0.0,0.6,-0.0,212.3,232,1
10.0,4,1.2,27.7,0.0,0.5,-0.0,208.6,213,1
10.0,3,0.8333333333333334,21.0,0.0,0.6,-0.0,207.9,214,1
10.0,4,1.2,58.8,0.0,0.6,-0.0,211.2,238,1
10.0,4,1.2,32.3,0.0,0.6,-0.0,208.3,232,1
10.0,7,2.6666666666666665,57.1,0.0,0.7,-0.0,211.4,236,1
10.0,2,0.8333333333333334,40.6,0.0,0.5,-0.0,209.4,218,1
10.0,5,1.2,17.6,0.0,0.6,-0.0,208.4,216,1
10.0,4,0.8333333333333334,51.2,0.0,0.6,-0.0,209.4,234,1
10.0,6,1.75,32.8,0.0,0.7,-0.0,208.6,234,1
10.0,4,1.75,68.8,0.0,0.6,-0.0,214.8,229,1
10.0,5,1.0,49.2,0.0,0.7,-0.0,207.4,213,1
10.0,4,1.2,24.9,0.0,0.6,-0.0,208.7,217,1
10.0,3,1.0,18.4,0.0,0.6,-0.0,206.7,210,1
10.0,3,1.2,74.8,0.0,0.5,-0.0,213.0,230,1
10.0,6,1.75,113.6,0.0,0.7,-0.0,219.6,289,1
10.0,5,1.2,53.7,0.0,0.6,-0.0,208.6,216,1
10.0,4,0.8333333333333334,16.9,0.0,0.6,-0.0,206.7,212,1
10.0,3,1.2,32.7,0.0,0.6,-0.0,208.5,225,1
10.0,4,1.2,61.0,0.0,0.6,-0.0,211.4,231,1
10.0,5,1.75,75.4,0.0,0.7,-0.0,212.9,231,1
10.0,5,1.75,24.1,0.0,0.6,-0.0,209.4,218,1
10.0,3,0.8333333333333334,33.4,0.0,0.6,-0.0,208.1,214,1
10.0,4,1.2,25.8,0.0,0.6,-0.0,208.1,219,1
10.0,4,1.2,132.1,0.0,0.6,-0.0,218.5,286,1
10.0,6,1.75,68.6,0.0,0.7,-0.0,212.4,238,1
10.0,2,0.8333333333333334,43.6,0.0,0.5,-0.0,209.8,218,1
10.0,4,1.2,20.0,0.0,0.5,-0.0,208.2,220,1
10.0,3,0.8333333333333334,94.0,0.0,0.6,-0.0,214.2,236,1
10.0,6,1.75,34.6,0.0,0.7,-0.0,208.9,233,1
10.0,7,2.6666666666666665,48.5,0.0,0.7,-0.0,212.1,230,1
10.0,4,1.2,35.5,0.0,0.6,-0.0,208.9,218,1
10.0,4,1.2,69.5,0.0,0.5,-0.0,213.0,263,1
10.0,5,1.0,43.9,0.0,0.7,-0.0,206.8,212,1
10.0,3,1.2,83.3,0.0,0.5,-0.0,214.0,237,1
10.0,4,1.0,112.9,0.0,0.7,-0.0,213.3,234,1
10.0,7,2.3333333333333335,20.7,0.0,0.8,-0.0,207.1,213,1
10.0,2,0.8333333333333334,32.0,0.0,0.5,-0.0,209.2,217,1
10.0,4,1.2,19.7,0.0,0.6,-0.0,207.5,216,1
10.0,2,0.8333333333333334,87.1,0.0,0.5,-0.0,214.0,235,1
10.0,4,1.5,103.2,0.0,0.7,-0.0,213.2,234,1
10.0,3,1.2,37.2,0.0,0.5,-0.0,210.6,219,1
10.0,3,0.8333333333333334,19.3,0.0,0.5,-0.0,206.9,209,1
10.0,3,0.8333333333333334,20.6,0.0,0.6,-0.0,206.6,210,1
10.0,4,1.2,79.9,0.0,0.6,-0.0,213.1,230,1
10.0,6,2.3333333333333335,33.2,0.0,0.7,-0.0,208.6,230,1
10.0,8,2.6666666666666665,49.5,0.0,0.9,-0.0,208.8,230,1
10.0,4,1.2,36.5,0.0,0.6,-0.0,209.1,218,1
10.0,2,0.8333333333333334,21.3,0.0,0.5,-0.0,208.3,215,1
10.0,4,1.2,13.2,0.0,0.6,-0.0,206.7,210,1
10.0,4,1.2,84.2,0.0,0.6,-0.0,213.7,234,1
10.0,5,1.75,77.4,0.0,0.7,-0.0,213.1,232,1
10.0,2,1.0,34.6,0.0,0.5,-0.0,208.9,213,1
10.0,5,0.8333333333333334,25.9,0.0,0.6,-0.0,208.0,218,1
10.0,3,1.2,61.7,0.0,0.5,-0.0,214.0,233,1
10.0,5,1.2,61.6,0.0,0.7,-0.0,208.7,232,1
10.0,4,1.5,104.4,0.0,0.7,-0.0,212.8,233,1
10.0,5,1.75,24.5,0.0,0.6,-0.0,208.7,215,1
10.0,2,0.8333333333333334,26.7,0.0,0.5,-0.0,208.2,213,1
10.0,3,0.8333333333333334,28.6,0.0,0.5,-0.0,208.5,220,1
10.0,4,0.6666666666666666,96.2,0.0,0.6,-0.0,212.0,231,1
10.0,5,1.75,50.1,0.0,0.6,-0.0,210.8,229,1
10.0,4,0.8333333333333334,26.8,0.0,0.5,-0.0,208.1,212,1
10.0,5,1.2,35.9,0.0,0.6,-0.0,211.2,232,1
10.0,7,1.5,89.1,0.0,0.8,-0.0,209.1,238,1
10.0,7,2.6666666666666665,54.9,0.0,0.7,-0.0,212.5,233,1
10.0,3,1.0,44.2,0.0,0.6,-0.0,208.4,214,1
10.0,3,0.8333333333333334,24.4,0.0,0.6,-0.0,208.1,213,1
10.0,2,0.8333333333333334,29.0,0.0,0.5,-0.0,208.0,215,1
10.0,3,1.2,105.1,0.0,0.6,-0.0,215.9,238,1
10.0,6,1.75,31.8,0.0,0.7,-0.0,208.1,235,1
10.0,6,1.75,47.9,0.0,0.7,-0.0,210.8,234,1
10.0,2,0.8333333333333334,25.9,0.0,0.5,-0.0,208.6,213,1
10.0,4,1.2,27.1,0.0,0.6,-0.0,208.0,214,1
10.0,3,1.0,84.9,0.0,0.5,-0.0,211.2,231,1
10.0,4,1.0,109.3,0.0,0.7,-0.0,213.7,235,1
10.0,5,1.75,30.0,0.0,0.7,-0.0,208.3,220,1
10.0,2,0.8333333333333334,37.2,0.0,0.5,-0.0,209.5,217,1
10.0,4,1.2,10.3,0.0,0.5,-0.0,208.8,226,1
10.0,2,0.6666666666666666,113.2,0.0,0.6,-0.0,211.8,237,1
10.0,6,1.75,34.7,0.0,0.7,-0.0,209.2,232,1
10.0,5,1.75,76.8,0.0,0.7,-0.0,212.6,233,1
10.0,3,1.2,27.2,0.0,0.5,-0.0,208.9,213,1
10.0,6,1.0,20.5,0.0,0.7,-0.0,206.7,211,1
10.0,2,0.8333333333333334,67.0,0.0,0.5,-0.0,211.9,234,1
10.0,4,1.2,59.9,0.0,0.6,-0.0,211.5,233,1
10.0,6,1.75,68.9,0.0,0.7,-0.0,212.2,231,1
10.0,3,1.2,32.3,0.0,0.5,-0.0,209.6,216,1
10.0,5,1.2,14.7,0.0,0.7,-0.0,206.7,214,1
10.0,4,1.2,21.3,0.0,0.6,-0.0,207.3,215,1
10.0,4,1.2,67.0,0.0,0.6,-0.0,211.6,237,1
10.0,5,1.75,75.9,0.0,0.7,-0.0,212.4,231,1
10.0,5,1.75,40.7,0.0,0.6,-0.0,210.2,231,1
10.0,3,0.8333333333333334,44.8,0.0,0.5,-0.0,209.6,219,1
10.0,4,1.0,24.7,0.0,0.6,-0.0,210.1,233,1
10.0,3,0.8333333333333334,108.4,0.0,0.6,-0.0,213.5,232,1
10.0,6,2.6666666666666665,55.2,0.0,0.7,-0.0,213.9,235,1
10.0,6,1.2,45.4,0.0,0.6,-0.0,207.7,214,1
10.0,5,1.2,14.7,0.0,0.6,-0.0,207.2,212,1
10.0,4,1.2,69.3,0.0,0.6,-0.0,214.3,237,1
10.0,5,1.2,107.9,0.0,0.7,-0.0,213.8,263,1
10.0,5,1.75,68.8,0.0,0.6,-0.0,213.2,233,1
10.0,3,0.8333333333333334,32.5,0.0,0.5,-0.0,208.2,213,1
10.0,5,1.2,65.3,0.0,0.6,-0.0,212.3,263,1
10.0,5,1.2,88.0,0.0,0.6,-0.0,213.9,235,1
10.0,6,1.75,56.9,0.0,0.7,-0.0,213.5,234,1
10.0,6,1.75,46.2,0.0,0.7,-0.0,208.5,218,1
10.0,5,1.2,38.4,0.0,0.6,-0.0,209.8,220,1
10.0,4,1.0,20.1,0.0,0.6,-0.0,207.5,216,1
10.0,4,1.0,77.5,0.0,0.7,-0.0,209.5,239,1
10.0,2,0.8333333333333334,90.7,0.0,0.5,-0.0,214.4,236,1
10.0,7,2.6666666666666665,51.7,0.0,0.6,-0.0,212.6,231,1
10.0,4,0.8333333333333334,27.6,0.0,0.6,-0.0,208.0,213,1
10.0,2,0.8333333333333334,22.3,0.0,0.5,-0.0,207.4,213,1
10.0,3,1.0,94.0,0.0,0.6,-0.0,214.5,237,1
10.0,4,1.2,84.8,0.0,0.6,-0.0,214.0,237,1
10.0,7,2.6666666666666665,14.9,0.0,0.8,-0.0,207.0,213,1
10.0,5,1.0,20.6,0.0,0.6,-0.0,207.4,212,1
10.0,4,1.2,88.0,0.0,0.5,-0.0,214.0,236,1
10.0,9,2.6666666666666665,27.0,0.0,0.9,-0.0,207.9,231,1
10.0,5,1.5,32.6,0.0,0.7,-0.0,208.2,218,1
10.0,4,1.2,16.7,0.0,0.5,-0.0,208.5,212,1
10.0,4,0.8333333333333334,50.2,0.0,0.6,-0.0,209.8,237,1
10.0,6,1.75,56.6,0.0,0.7,-0.0,211.5,233,1
10.0,9,4.5,24.9,0.0,0.9,-0.0,208.0,230,1
10.0,2,1.0,47.1,0.0,0.5,-0.0,210.3,219,1
10.0,3,0.8333333333333334,32.2,0.0,0.5,-0.0,208.7,217,1
10.0,4,0.8333333333333334,46.6,0.0,0.6,-0.0,209.5,231,1
10.0,7,2.3333333333333335,27.8,0.0,0.7,-0.0,211.7,239,1
10.0,6,1.75,83.5,0.0,0.7,-0.0,210.7,231,1
10.0,3,0.8333333333333334,41.1,0.0,0.6,-0.0,208.8,219,1
10.0,7,1.75,10.5,0.0,0.6,-0.0,207.4,212,1
10.0,2,0.8333333333333334,72.4,0.0,0.5,-0.0,214.3,236,1
10.0,5,1.2,56.4,0.0,0.7,-0.0,208.3,229,1
10.0,6,2.3333333333333335,46.8,0.0,0.7,-0.0,209.5,231,1
10.0,4,1.0,33.3,0.0,0.6,-0.0,208.4,214,1
10.0,3,0.8333333333333334,32.1,0.0,0.6,-0.0,208.0,217,1
10.0,3,1.2,46.1,0.0,0.5,-0.0,213.0,239,1
10.0,5,1.2,82.8,0.0,0.7,-0.0,210.2,231,1
10.0,5,1.75,63.0,0.0,0.6,-0.0,213.0,234,1
10.0,4,0.8333333333333334,30.9,0.0,0.6,-0.0,207.7,213,1
10.0,4,1.2,22.3,0.0,0.6,-0.0,207.4,216,1
10.0,6,1.75,60.0,0.0,0.7,-0.0,211.2,235,1
10.0,3,1.2,101.0,0.0,0.6,-0.0,216.1,234,1
10.0,5,1.75,22.6,0.0,0.7,-0.0,207.7,214,1
10.0,4,1.2,22.7,0.0,0.6,-0.0,208.2,215,1
